Date,Country,State/Province,Confirmed,Deaths,Recovered,Active,Tests Conducted
2020-12-26,South Africa,KwaZulu-Natal,1387,65,488,834,9070
2020-12-26,South Africa,Western Cape,43,2,33,8,5520
2020-12-27,India,Maharashtra,4724,203,1536,2985,13795
2020-12-27,India,Kerala,4485,60,486,3939,12525
2020-12-27,India,Delhi,1728,78,1365,285,9092
2020-12-27,USA,New York,1576,67,599,910,8216
2020-12-27,USA,California,1115,25,842,248,6828
2020-12-27,USA,Texas,2206,31,510,1665,10090
2020-12-27,Brazil,São Paulo,2088,82,1239,767,11241
2020-12-27,Brazil,Rio de Janeiro,11,0,6,5,4143
2020-12-27,Brazil,Bahia,2072,88,262,1722,6092
2020-12-27,Italy,Lombardy,4753,30,2038,2685,7923
2020-12-27,Italy,Lazio,329,7,127,195,2091
2020-12-27,Italy,Veneto,591,21,404,166,3769
2020-12-27,South Africa,Gauteng,1786,35,230,1521,2832
2020-12-27,South Africa,KwaZulu-Natal,1721,14,1699,8,2946
2020-12-27,South Africa,Western Cape,3386,27,1398,1961,7766
2020-12-28,India,Maharashtra,3662,36,602,3024,6681
2020-12-28,India,Kerala,3020,83,1683,1254,10225
2020-12-28,India,Delhi,4250,174,1126,2950,12514
2020-12-28,USA,New York,1651,81,298,1272,6038
2020-12-28,USA,California,3188,90,770,2328,8165
2020-12-28,USA,Texas,4013,125,3887,1,9500
2020-12-28,Brazil,São Paulo,3583,12,1032,2539,4633
2020-12-28,Brazil,Rio de Janeiro,3549,118,649,2782,5555
2020-12-28,Brazil,Bahia,488,23,234,231,10077
2020-12-28,Italy,Lombardy,2368,26,1693,649,5177
2020-12-28,Italy,Lazio,2352,18,1160,1174,7928
2020-12-28,Italy,Veneto,1450,54,28,1368,10203
2020-12-28,South Africa,Gauteng,4338,16,3722,600,11037
2020-12-28,South Africa,KwaZulu-Natal,2483,82,918,1483,10845
2020-12-28,South Africa,Western Cape,1645,35,976,634,9044
2020-12-29,India,Maharashtra,2208,20,1967,221,6821
2020-12-29,India,Kerala,3589,34,70,3485,8429
2020-12-29,India,Delhi,3980,98,896,2986,13330
2020-12-29,USA,New York,1185,7,548,630,8260
2020-12-29,USA,California,4276,65,809,3402,9729
2020-12-29,USA,Texas,4231,204,1270,2757,11845
2020-12-29,Brazil,São Paulo,166,1,145,20,2921
2020-12-29,Brazil,Rio de Janeiro,1976,36,516,1424,6978
2020-12-29,Brazil,Bahia,4554,219,1498,2837,13697
2020-12-29,Italy,Lombardy,4328,0,1221,3107,5648
2020-12-29,Italy,Lazio,2681,107,2326,248,9272
2020-12-29,Italy,Veneto,11,0,3,8,4080
2020-12-29,South Africa,Gauteng,888,19,738,131,8848
2020-12-29,South Africa,KwaZulu-Natal,2057,89,1647,321,7512
2020-12-29,South Africa,Western Cape,4802,51,3292,1459,11649
2020-12-30,India,Maharashtra,787,24,483,280,5002
2020-12-30,India,Kerala,2006,41,93,1872,8513
2020-12-30,India,Delhi,2923,120,987,1816,12647
2020-12-30,USA,New York,2731,126,932,1673,10789
2020-12-30,USA,California,4607,4,624,3979,7297
2020-12-30,USA,Texas,4629,229,1122,3278,9418
2020-12-30,Brazil,São Paulo,3364,11,839,2514,12016
2020-12-30,Brazil,Rio de Janeiro,3378,136,3025,217,5567
2020-12-30,Brazil,Bahia,840,35,451,354,4063
2020-12-30,Italy,Lombardy,1808,27,447,1334,8884
2020-12-30,Italy,Lazio,793,2,262,529,1984
2020-12-30,Italy,Veneto,4812,104,985,3723,10406
2020-12-30,South Africa,Gauteng,4822,227,3685,910,9247
2020-12-30,South Africa,KwaZulu-Natal,765,21,242,502,3711
2020-12-30,South Africa,Western Cape,766,16,612,138,10562
2020-12-31,India,Maharashtra,1975,5,974,996,7514
2020-12-31,India,Kerala,4432,42,52,4338,13452
2020-12-31,India,Delhi,1772,52,677,1043,4411
2020-12-31,USA,New York,726,32,596,98,5483
2020-12-31,USA,California,4715,71,0,4644,12712
2020-12-31,USA,Texas,2858,91,1852,915,6549
2020-12-31,Brazil,São Paulo,220,11,24,185,1569
2020-12-31,Brazil,Rio de Janeiro,2254,24,704,1526,5825
2020-12-31,Brazil,Bahia,1918,94,92,1732,5857
2020-12-31,Italy,Lombardy,1604,26,404,1174,4776
2020-12-31,Italy,Lazio,2416,58,250,2108,10780
2020-12-31,Italy,Veneto,1848,79,275,1494,3363
2020-12-31,South Africa,Gauteng,965,46,741,178,5310
2020-12-31,South Africa,KwaZulu-Natal,3003,76,2812,115,11077
2020-12-31,South Africa,Western Cape,1260,8,325,927,10021
2021-01-01,India,Maharashtra,3097,1,701,2395,10233
2021-01-01,India,Kerala,287,8,89,190,8174
2021-01-01,India,Delhi,889,5,782,102,4470
2021-01-01,USA,New York,1734,9,314,1411,9534
2021-01-01,USA,California,888,27,234,627,4610
2021-01-01,USA,Texas,2180,91,1351,738,10602
2021-01-01,Brazil,São Paulo,1289,27,919,343,9250
2021-01-01,Brazil,Rio de Janeiro,1410,56,571,783,7582
2021-01-01,Brazil,Bahia,2131,77,877,1177,3459
2021-01-01,Italy,Lombardy,1607,51,605,951,8759
2021-01-01,Italy,Lazio,4386,119,745,3522,7275
2021-01-01,Italy,Veneto,1038,3,470,565,10779
2021-01-01,South Africa,Gauteng,927,35,490,402,8392
2021-01-01,South Africa,KwaZulu-Natal,4756,182,1107,3467,6621
2021-01-01,South Africa,Western Cape,4243,46,1898,2299,7314
2021-01-02,India,Maharashtra,1970,6,1041,923,11877
2021-01-02,India,Kerala,607,7,551,49,2976
2021-01-02,India,Delhi,2778,134,2201,443,5310
2021-01-02,USA,New York,2127,33,1360,734,12120
2021-01-02,USA,California,1115,52,365,698,2836
2021-01-02,USA,Texas,3503,125,840,2538,6792
2021-01-02,Brazil,São Paulo,1806,89,1303,414,4270
2021-01-02,Brazil,Rio de Janeiro,4243,37,3623,583,6413
2021-01-02,Brazil,Bahia,3458,162,2239,1057,5771
2021-01-02,Italy,Lombardy,2636,117,674,1845,8163
2021-01-02,Italy,Lazio,2766,7,135,2624,3954
2021-01-02,Italy,Veneto,223,10,176,37,1619
2021-01-02,South Africa,Gauteng,248,1,82,165,3950
2021-01-02,South Africa,KwaZulu-Natal,4799,20,676,4103,8918
2021-01-02,South Africa,Western Cape,3938,25,1798,2115,13769
2021-01-03,India,Maharashtra,3043,14,2583,446,4466
2021-01-03,India,Kerala,1226,22,640,564,8436
2021-01-03,India,Delhi,943,32,661,250,6692
2021-01-03,USA,New York,2393,33,652,1708,4786
2021-01-03,USA,California,4470,208,1211,3051,14317
2021-01-03,USA,Texas,3905,73,2011,1821,13461
2021-01-03,Brazil,São Paulo,627,9,179,439,6361
2021-01-03,Brazil,Rio de Janeiro,4107,159,3228,720,5802
2021-01-03,Brazil,Bahia,2573,97,1920,556,4234
2021-01-03,Italy,Lombardy,4154,111,1914,2129,5584
2021-01-03,Italy,Lazio,361,1,1,359,5641
2021-01-03,Italy,Veneto,2012,48,707,1257,8606
2021-01-03,South Africa,Gauteng,726,23,528,175,6232
2021-01-03,South Africa,KwaZulu-Natal,4342,38,3319,985,11530
2021-01-03,South Africa,Western Cape,4612,31,1931,2650,12378
2021-01-04,India,Maharashtra,1222,51,551,620,10605
2021-01-04,India,Kerala,1866,41,756,1069,3668
2021-01-04,India,Delhi,2999,79,697,2223,10148
2021-01-04,USA,New York,343,17,20,306,9039
2021-01-04,USA,California,434,13,106,315,5372
2021-01-04,USA,Texas,3360,154,2515,691,11897
2021-01-04,Brazil,São Paulo,2908,4,2557,347,12523
2021-01-04,Brazil,Rio de Janeiro,1513,16,132,1365,3507
2021-01-04,Brazil,Bahia,2193,102,192,1899,5198
2021-01-04,Italy,Lombardy,3208,64,2165,979,6243
2021-01-04,Italy,Lazio,4553,135,40,4378,9839
2021-01-04,Italy,Veneto,2118,82,363,1673,12087
2021-01-04,South Africa,Gauteng,3880,127,3606,147,8959
2021-01-04,South Africa,KwaZulu-Natal,4224,49,3097,1078,8299
2021-01-04,South Africa,Western Cape,4328,165,525,3638,11876
2021-01-05,India,Maharashtra,2193,31,634,1528,4266
2021-01-05,India,Kerala,1159,44,819,296,6994
2021-01-05,India,Delhi,1399,66,1170,163,7437
2021-01-05,USA,New York,3339,76,649,2614,4678
2021-01-05,USA,California,1988,53,1549,386,5126
2021-01-05,USA,Texas,3016,135,1764,1117,7520
2021-01-05,Brazil,São Paulo,852,19,796,37,5978
2021-01-05,Brazil,Rio de Janeiro,673,29,41,603,8065
2021-01-05,Brazil,Bahia,2388,80,1596,712,5954
2021-01-05,Italy,Lombardy,2905,95,1190,1620,4598
2021-01-05,Italy,Lazio,1528,51,469,1008,8574
2021-01-05,Italy,Veneto,2784,139,765,1880,8598
2021-01-05,South Africa,Gauteng,1570,2,1369,199,3956
2021-01-05,South Africa,KwaZulu-Natal,3848,96,1260,2492,11584
2021-01-05,South Africa,Western Cape,2292,110,1190,992,11696
2021-01-06,India,Maharashtra,4716,208,4344,164,13993
2021-01-06,India,Kerala,184,3,27,154,7219
2021-01-06,India,Delhi,1977,71,1428,478,11184
2021-01-06,USA,New York,4249,45,2256,1948,10681
2021-01-06,USA,California,1099,29,126,944,7668
2021-01-06,USA,Texas,307,9,29,269,6080
2021-01-06,Brazil,São Paulo,1956,26,1876,54,6497
2021-01-06,Brazil,Rio de Janeiro,1711,45,397,1269,11332
2021-01-06,Brazil,Bahia,2111,75,645,1391,5112
2021-01-06,Italy,Lombardy,3233,56,579,2598,5907
2021-01-06,Italy,Lazio,737,6,728,3,9187
2021-01-06,Italy,Veneto,4310,119,1013,3178,14229
2021-01-06,South Africa,Gauteng,395,19,101,275,5345
2021-01-06,South Africa,KwaZulu-Natal,4860,23,1621,3216,13930
2021-01-06,South Africa,Western Cape,1775,17,829,929,8067
2021-01-07,India,Maharashtra,1849,5,1807,37,9511
2021-01-07,India,Kerala,284,11,39,234,2658
2021-01-07,India,Delhi,4136,127,3106,903,10500
2021-01-07,USA,New York,3189,24,1891,1274,12392
2021-01-07,USA,California,3335,141,2950,244,12927
2021-01-07,USA,Texas,68,0,23,45,4487
2021-01-07,Brazil,São Paulo,217,0,150,67,2965
2021-01-07,Brazil,Rio de Janeiro,2740,106,458,2176,5835
2021-01-07,Brazil,Bahia,4892,134,107,4651,9896
2021-01-07,Italy,Lombardy,3090,85,1934,1071,12238
2021-01-07,Italy,Lazio,2161,93,1161,907,5122
2021-01-07,Italy,Veneto,3403,0,2543,860,7904
2021-01-07,South Africa,Gauteng,3209,94,2497,618,9874
2021-01-07,South Africa,KwaZulu-Natal,1097,3,156,938,7196
2021-01-07,South Africa,Western Cape,4945,18,1009,3918,14562
2021-01-08,India,Maharashtra,4710,73,891,3746,14544
2021-01-08,India,Kerala,2394,28,947,1419,9898
2021-01-08,India,Delhi,4340,122,2809,1409,5772
2021-01-08,USA,New York,4805,35,3336,1434,8995
2021-01-08,USA,California,1397,20,441,936,10684
2021-01-08,USA,Texas,1211,4,491,716,9604
2021-01-08,Brazil,São Paulo,2252,42,1383,827,10104
2021-01-08,Brazil,Rio de Janeiro,628,5,261,362,2225
2021-01-08,Brazil,Bahia,2408,16,2128,264,12191
2021-01-08,Italy,Lombardy,3336,10,1502,1824,4684
2021-01-08,Italy,Lazio,2764,60,2016,688,10243
2021-01-08,Italy,Veneto,3511,111,3238,162,5270
2021-01-08,South Africa,Gauteng,4254,177,393,3684,7162
2021-01-08,South Africa,KwaZulu-Natal,1055,27,36,992,2745
2021-01-08,South Africa,Western Cape,1580,7,1065,508,5908
2021-01-09,India,Maharashtra,2959,99,1629,1231,5407
2021-01-09,India,Kerala,223,6,39,178,8688
2021-01-09,India,Delhi,595,10,217,368,3232
2021-01-09,USA,New York,1437,27,520,890,8016
2021-01-09,USA,California,2914,13,1760,1141,12254
2021-01-09,USA,Texas,4507,46,3573,888,7289
2021-01-09,Brazil,São Paulo,3976,160,3471,345,12926
2021-01-09,Brazil,Rio de Janeiro,3477,143,2638,696,6813
2021-01-09,Brazil,Bahia,1727,67,540,1120,7484
2021-01-09,Italy,Lombardy,330,3,123,204,6310
2021-01-09,Italy,Lazio,4542,1,4323,218,12872
2021-01-09,Italy,Veneto,1589,43,611,935,6478
2021-01-09,South Africa,Gauteng,3906,170,2253,1483,13566
2021-01-09,South Africa,KwaZulu-Natal,1118,26,94,998,5590
2021-01-09,South Africa,Western Cape,1914,82,766,1066,4947
2021-01-10,India,Maharashtra,437,3,341,93,7508
2021-01-10,India,Kerala,3698,176,2842,680,4993
2021-01-10,India,Delhi,4961,210,389,4362,14274
2021-01-10,USA,New York,3016,144,2379,493,5078
2021-01-10,USA,California,2370,36,744,1590,3628
2021-01-10,USA,Texas,3711,65,2387,1259,7424
2021-01-10,Brazil,São Paulo,3300,153,2892,255,11193
2021-01-10,Brazil,Rio de Janeiro,4691,206,3079,1406,10547
2021-01-10,Brazil,Bahia,4527,164,3737,626,6995
2021-01-10,Italy,Lombardy,4277,75,1189,3013,14046
2021-01-10,Italy,Lazio,2999,148,1573,1278,8065
2021-01-10,Italy,Veneto,1203,21,1157,25,3889
2021-01-10,South Africa,Gauteng,2411,2,2049,360,8483
2021-01-10,South Africa,KwaZulu-Natal,4665,158,1592,2915,8534
2021-01-10,South Africa,Western Cape,1559,13,378,1168,6213
2021-01-11,India,Maharashtra,2411,99,578,1734,10454
2021-01-11,India,Kerala,3311,144,2293,874,5208
2021-01-11,India,Delhi,3340,159,2865,316,4716
2021-01-11,USA,New York,4570,121,1269,3180,12090
2021-01-11,USA,California,964,29,782,153,8807
2021-01-11,USA,Texas,250,10,113,127,4099
2021-01-11,Brazil,São Paulo,1768,39,1150,579,6505
2021-01-11,Brazil,Rio de Janeiro,4259,155,1805,2299,10596
2021-01-11,Brazil,Bahia,4934,232,2963,1739,9931
2021-01-11,Italy,Lombardy,4261,35,143,4083,9925
2021-01-11,Italy,Lazio,25,1,13,11,2955
2021-01-11,Italy,Veneto,1167,57,889,221,7759
2021-01-11,South Africa,Gauteng,245,8,205,32,3657
2021-01-11,South Africa,KwaZulu-Natal,3327,151,3125,51,10204
2021-01-11,South Africa,Western Cape,4460,173,1201,3086,12573
2021-01-12,India,Maharashtra,2179,11,1566,602,9377
2021-01-12,India,Kerala,2823,104,2581,138,5015
2021-01-12,India,Delhi,1774,1,1150,623,10669
2021-01-12,USA,New York,3489,25,2752,712,6876
2021-01-12,USA,California,1558,67,642,849,8076
2021-01-12,USA,Texas,984,16,863,105,5130
2021-01-12,Brazil,São Paulo,2187,51,610,1526,7129
2021-01-12,Brazil,Rio de Janeiro,4813,203,2545,2065,14152
2021-01-12,Brazil,Bahia,2227,80,166,1981,3709
2021-01-12,Italy,Lombardy,1345,61,458,826,2361
2021-01-12,Italy,Lazio,53,2,32,19,8167
2021-01-12,Italy,Veneto,4918,100,3189,1629,6943
2021-01-12,South Africa,Gauteng,451,3,426,22,7794
2021-01-12,South Africa,KwaZulu-Natal,4127,51,307,3769,6457
2021-01-12,South Africa,Western Cape,1583,78,685,820,3000
2021-01-13,India,Maharashtra,392,2,192,198,10039
2021-01-13,India,Kerala,458,19,331,108,6033
2021-01-13,India,Delhi,656,18,621,17,2854
2021-01-13,USA,New York,2632,13,1856,763,10313
2021-01-13,USA,California,1451,66,401,984,9714
2021-01-13,USA,Texas,3368,160,588,2620,5192
2021-01-13,Brazil,São Paulo,3017,56,2611,350,8601
2021-01-13,Brazil,Rio de Janeiro,2212,2,2028,182,10431
2021-01-13,Brazil,Bahia,3626,153,1153,2320,11027
2021-01-13,Italy,Lombardy,1329,7,919,403,4618
2021-01-13,Italy,Lazio,3303,105,2750,448,6433
2021-01-13,Italy,Veneto,4884,35,2822,2027,6202
2021-01-13,South Africa,Gauteng,4550,204,754,3592,13612
2021-01-13,South Africa,KwaZulu-Natal,3884,98,3780,6,5665
2021-01-13,South Africa,Western Cape,1318,8,539,771,2690
2021-01-14,India,Maharashtra,3254,134,2763,357,12995
2021-01-14,India,Kerala,2152,8,799,1345,6403
2021-01-14,India,Delhi,1660,58,475,1127,4121
2021-01-14,USA,New York,1086,20,732,334,4891
2021-01-14,USA,California,1659,44,821,794,4440
2021-01-14,USA,Texas,3827,139,324,3364,12433
2021-01-14,Brazil,São Paulo,87,1,21,65,2752
2021-01-14,Brazil,Rio de Janeiro,643,10,0,633,7866
2021-01-14,Brazil,Bahia,922,14,768,140,8834
2021-01-14,Italy,Lombardy,1949,65,1371,513,8155
2021-01-14,Italy,Lazio,1084,29,1015,40,11031
2021-01-14,Italy,Veneto,4697,88,3080,1529,7683
2021-01-14,South Africa,Gauteng,1559,27,916,616,3776
2021-01-14,South Africa,KwaZulu-Natal,4466,75,2515,1876,9801
2021-01-14,South Africa,Western Cape,4854,12,1381,3461,11146
2021-01-15,India,Maharashtra,391,4,202,185,6208
2021-01-15,India,Kerala,4180,11,774,3395,12244
2021-01-15,India,Delhi,2256,36,216,2004,7130
2021-01-15,USA,New York,3700,52,2793,855,8798
2021-01-15,USA,California,832,25,481,326,10584
2021-01-15,USA,Texas,887,9,474,404,10073
2021-01-15,Brazil,São Paulo,4205,43,1529,2633,6436
2021-01-15,Brazil,Rio de Janeiro,114,1,81,32,2625
2021-01-15,Brazil,Bahia,4026,150,2196,1680,8014
2021-01-15,Italy,Lombardy,838,40,198,600,6115
2021-01-15,Italy,Lazio,4255,107,1405,2743,14202
2021-01-15,Italy,Veneto,2786,125,2484,177,10961
2021-01-15,South Africa,Gauteng,1915,54,1774,87,6710
2021-01-15,South Africa,KwaZulu-Natal,4418,62,941,3415,13860
2021-01-15,South Africa,Western Cape,1451,69,652,730,9142
2021-01-16,India,Maharashtra,238,5,58,175,8604
2021-01-16,India,Kerala,187,7,179,1,10109
2021-01-16,India,Delhi,3511,103,2788,620,6460
2021-01-16,USA,New York,3715,122,2867,726,5715
2021-01-16,USA,California,3298,127,966,2205,10934
2021-01-16,USA,Texas,4245,199,3307,739,7645
2021-01-16,Brazil,São Paulo,126,2,97,27,1162
2021-01-16,Brazil,Rio de Janeiro,3081,138,588,2355,5463
2021-01-16,Brazil,Bahia,1400,23,458,919,8122
2021-01-16,Italy,Lombardy,2686,40,353,2293,10130
2021-01-16,Italy,Lazio,2998,3,1372,1623,12830
2021-01-16,Italy,Veneto,3664,26,2812,826,9004
2021-01-16,South Africa,Gauteng,3317,145,615,2557,5510
2021-01-16,South Africa,KwaZulu-Natal,4283,166,1427,2690,6474
2021-01-16,South Africa,Western Cape,4674,35,2681,1958,12193
2021-01-17,India,Maharashtra,3741,152,161,3428,13494
2021-01-17,India,Kerala,2199,30,1761,408,12076
2021-01-17,India,Delhi,2365,100,2239,26,3629
2021-01-17,USA,New York,1297,16,77,1204,7718
2021-01-17,USA,California,277,9,117,151,10161
2021-01-17,USA,Texas,3548,153,2935,460,8656
2021-01-17,Brazil,São Paulo,4156,74,2655,1427,7285
2021-01-17,Brazil,Rio de Janeiro,2442,112,1383,947,11833
2021-01-17,Brazil,Bahia,4534,161,540,3833,6910
2021-01-17,Italy,Lombardy,2322,44,1850,428,12262
2021-01-17,Italy,Lazio,4157,117,3942,98,5743
2021-01-17,Italy,Veneto,3615,23,1462,2130,7548
2021-01-17,South Africa,Gauteng,1927,69,822,1036,10260
2021-01-17,South Africa,KwaZulu-Natal,3198,122,802,2274,13033
2021-01-17,South Africa,Western Cape,1529,3,1260,266,9934
2021-01-18,India,Maharashtra,2251,48,319,1884,4291
2021-01-18,India,Kerala,3779,126,2500,1153,13498
2021-01-18,India,Delhi,4034,98,2219,1717,7490
2021-01-18,USA,New York,4707,234,3575,898,13994
2021-01-18,USA,California,4073,183,3463,427,7594
2021-01-18,USA,Texas,1060,20,401,639,10152
2021-01-18,Brazil,São Paulo,312,10,268,34,1322
2021-01-18,Brazil,Rio de Janeiro,3265,47,2794,424,8155
2021-01-18,Brazil,Bahia,3020,13,2848,159,8432
2021-01-18,Italy,Lombardy,244,10,229,5,7148
2021-01-18,Italy,Lazio,3196,97,2980,119,9633
2021-01-18,Italy,Veneto,3740,145,156,3439,5241
2021-01-18,South Africa,Gauteng,1022,10,286,726,10898
2021-01-18,South Africa,KwaZulu-Natal,1441,43,767,631,6837
2021-01-18,South Africa,Western Cape,2057,23,1913,121,11635
2021-01-19,India,Maharashtra,3220,117,2431,672,10676
2021-01-19,India,Kerala,1606,17,722,867,7425
2021-01-19,India,Delhi,1521,31,1298,192,4701
2021-01-19,USA,New York,4363,189,2205,1969,11775
2021-01-19,USA,California,1820,24,1118,678,4509
2021-01-19,USA,Texas,2786,103,673,2010,8057
2021-01-19,Brazil,São Paulo,652,20,191,441,10385
2021-01-19,Brazil,Rio de Janeiro,2767,123,728,1916,9392
2021-01-19,Brazil,Bahia,3187,42,2357,788,7002
2021-01-19,Italy,Lombardy,3306,150,907,2249,7947
2021-01-19,Italy,Lazio,2812,135,2490,187,9874
2021-01-19,Italy,Veneto,837,14,516,307,3577
2021-01-19,South Africa,Gauteng,4586,181,3204,1201,11635
2021-01-19,South Africa,KwaZulu-Natal,2996,6,2645,345,12018
2021-01-19,South Africa,Western Cape,4251,67,3164,1020,10565
2021-01-20,India,Maharashtra,128,4,41,83,9119
2021-01-20,India,Kerala,2353,105,1071,1177,7026
2021-01-20,India,Delhi,62,1,19,42,3027
2021-01-20,USA,New York,4196,147,305,3744,7050
2021-01-20,USA,California,3942,153,1983,1806,7642
2021-01-20,USA,Texas,384,6,267,111,6849
2021-01-20,Brazil,São Paulo,4767,60,2204,2503,6384
2021-01-20,Brazil,Rio de Janeiro,704,23,215,466,8167
2021-01-20,Brazil,Bahia,2519,11,1332,1176,8330
2021-01-20,Italy,Lombardy,3716,27,1338,2351,10086
2021-01-20,Italy,Lazio,1657,13,443,1201,5499
2021-01-20,Italy,Veneto,2999,54,1718,1227,11795
2021-01-20,South Africa,Gauteng,4296,24,1950,2322,12279
2021-01-20,South Africa,KwaZulu-Natal,3664,81,187,3396,4927
2021-01-20,South Africa,Western Cape,2177,108,613,1456,4964
2021-01-21,India,Maharashtra,2322,98,356,1868,3898
2021-01-21,India,Kerala,2898,45,1870,983,10171
2021-01-21,India,Delhi,4335,31,4290,14,13082
2021-01-21,USA,New York,4599,15,1078,3506,13430
2021-01-21,USA,California,55,1,23,31,3181
2021-01-21,USA,Texas,1925,65,1078,782,8631
2021-01-21,Brazil,São Paulo,3294,41,560,2693,9715
2021-01-21,Brazil,Rio de Janeiro,4566,207,3507,852,12383
2021-01-21,Brazil,Bahia,478,10,442,26,9775
2021-01-21,Italy,Lombardy,3403,115,2207,1081,11648
2021-01-21,Italy,Lazio,2289,38,686,1565,5553
2021-01-21,Italy,Veneto,4036,180,1383,2473,13395
2021-01-21,South Africa,Gauteng,2763,71,2217,475,9325
2021-01-21,South Africa,KwaZulu-Natal,4819,108,2979,1732,11018
2021-01-21,South Africa,Western Cape,2359,22,2056,281,5470
2021-01-22,India,Maharashtra,2494,122,486,1886,4853
2021-01-22,India,Kerala,3507,85,104,3318,6737
2021-01-22,India,Delhi,51,0,2,49,3605
2021-01-22,USA,New York,2513,47,940,1526,7315
2021-01-22,USA,California,595,7,134,454,3491
2021-01-22,USA,Texas,2670,81,283,2306,7083
2021-01-22,Brazil,São Paulo,45,1,21,23,8917
2021-01-22,Brazil,Rio de Janeiro,276,8,104,164,8250
2021-01-22,Brazil,Bahia,4551,188,1492,2871,7195
2021-01-22,Italy,Lombardy,2325,38,1164,1123,11841
2021-01-22,Italy,Lazio,4299,157,3138,1004,11620
2021-01-22,Italy,Veneto,4804,158,4019,627,8164
2021-01-22,South Africa,Gauteng,4092,176,3836,80,8730
2021-01-22,South Africa,KwaZulu-Natal,3465,114,2610,741,11691
2021-01-22,South Africa,Western Cape,2397,82,1692,623,5849
2021-01-23,India,Maharashtra,52,0,23,29,9494
2021-01-23,India,Kerala,1373,47,589,737,5799
2021-01-23,India,Delhi,570,16,223,331,4402
2021-01-23,USA,New York,4451,206,867,3378,7641
2021-01-23,USA,California,1559,8,258,1293,5838
2021-01-23,USA,Texas,4969,36,58,4875,10963
2021-01-23,Brazil,São Paulo,758,3,386,369,1890
2021-01-23,Brazil,Rio de Janeiro,736,33,250,453,8541
2021-01-23,Brazil,Bahia,2149,62,655,1432,6490
2021-01-23,Italy,Lombardy,4528,118,2826,1584,5924
2021-01-23,Italy,Lazio,4362,42,3863,457,11981
